Fecha sistema,Fecha (Mes año),Índice ,Variación mensual (%),Variación anual (%),Variación año corrido (%),Orden_División,División del gasto
24/04/2026 08:50:06,2000-06-30 00:00:00,42.5638741646475,-0.0194,9.6754,6.9778,30,Total
24/04/2026 08:50:06,2000-07-31 00:00:00,42.5473392761584,-0.0388,9.2918,6.9363,30,Total
24/04/2026 08:50:06,2000-08-31 00:00:00,42.6816349019841,0.3156,9.0966,7.2738,30,Total
24/04/2026 08:50:06,2000-09-30 00:00:00,42.8634460835111,0.426,9.2,7.7308,30,Total
24/04/2026 08:50:06,2000-10-31 00:00:00,42.9290411985708,0.153,8.9861,7.8956,30,Total
24/04/2026 08:50:06,2000-11-30 00:00:00,43.0700215568487,0.3284,8.8229,8.25,30,Total
24/04/2026 08:50:06,2000-12-31 00:00:00,43.2682531550967,0.4603,8.7482,8.7482,30,Total
24/04/2026 08:50:06,2001-01-31 00:00:00,43.722935017602,1.0508,8.4922,1.0508,30,Total
24/04/2026 08:50:06,2001-02-28 00:00:00,44.5505672962563,1.8929,8.0583,2.9636,30,Total
24/04/2026 08:50:06,2001-03-31 00:00:00,45.210461440862,1.4812,7.8143,4.4888,30,Total
24/04/2026 08:50:06,2001-04-30 00:00:00,45.7292684334062,1.1475,7.9759,5.6878,30,Total
24/04/2026 08:50:06,2001-05-31 00:00:00,45.9205954296476,0.4184,7.8654,6.13,30,Total
24/04/2026 08:50:06,2001-06-30 00:00:00,45.9391014661418,0.0403,7.9298,6.1728,30,Total
24/04/2026 08:50:06,2001-07-31 00:00:00,45.9892121805834,0.1091,8.0895,6.2886,30,Total
24/04/2026 08:50:06,2001-08-31 00:00:00,46.1090717996663,0.2606,8.0302,6.5656,30,Total
24/04/2026 08:50:06,2001-09-30 00:00:00,46.2801568369317,0.371,7.9712,6.961,30,Total
24/04/2026 08:50:06,2001-10-31 00:00:00,46.365892003174,0.1853,8.0059,7.1591,30,Total
24/04/2026 08:50:06,2001-11-30 00:00:00,46.4200832173457,0.1169,7.7782,7.2844,30,Total
24/04/2026 08:50:06,2001-12-31 00:00:00,46.576697347939,0.3374,7.6464,7.6464,30,Total
24/04/2026 08:50:06,2002-01-31 00:00:00,46.9473960206514,0.7959,7.3748,0.7959,30,Total
24/04/2026 08:50:06,2002-02-28 00:00:00,47.5373325590388,1.2566,6.7042,2.0625,30,Total
24/04/2026 08:50:06,2002-03-31 00:00:00,47.8740519626163,0.7083,5.8915,2.7854,30,Total
24/04/2026 08:50:06,2002-04-30 00:00:00,48.3120970288392,0.915,5.6481,3.7259,30,Total
24/04/2026 08:50:06,2002-05-31 00:00:00,48.6013720725712,0.5988,5.8379,4.347,30,Total
24/04/2026 08:50:06,2002-06-30 00:00:00,48.8097881681785,0.4288,6.2489,4.7944,30,Total
24/04/2026 08:50:06,2002-07-31 00:00:00,48.8208137538332,0.0226,6.1571,4.8181,30,Total
24/04/2026 08:50:06,2002-08-31 00:00:00,48.8668900364513,0.0944,5.9811,4.917,30,Total
24/04/2026 08:50:06,2002-09-30 00:00:00,49.0429182996983,0.3602,5.9696,5.295,30,Total
24/04/2026 08:50:06,2002-10-31 00:00:00,49.3171270439649,0.5591,6.3651,5.8837,30,Total
24/04/2026 08:50:06,2002-11-30 00:00:00,49.700935526108,0.7782,7.0677,6.7077,30,Total
24/04/2026 08:50:06,2002-12-31 00:00:00,49.833700441036,0.2671,6.9928,6.9928,30,Total
24/04/2026 08:50:06,2003-01-31 00:00:00,50.4188172991913,1.1741,7.3943,1.1741,30,Total
24/04/2026 08:50:06,2003-02-28 00:00:00,50.9787308244258,1.1105,7.2394,2.2977,30,Total
24/04/2026 08:50:06,2003-03-31 00:00:00,51.5125419945614,1.0471,7.6001,3.3689,30,Total
24/04/2026 08:50:06,2003-04-30 00:00:00,52.1036965404803,1.1476,7.8481,4.5551,30,Total
24/04/2026 08:50:06,2003-05-31 00:00:00,52.3589406631821,0.4899,7.7314,5.0673,30,Total
24/04/2026 08:50:06,2003-06-30 00:00:00,52.3303143451985,-0.0547,7.2127,5.0099,30,Total
24/04/2026 08:50:06,2003-07-31 00:00:00,52.2554204929844,-0.1431,7.0351,4.8596,30,Total
24/04/2026 08:50:06,2003-08-31 00:00:00,52.4168424378337,0.3089,7.2645,5.1835,30,Total
24/04/2026 08:50:06,2003-09-30 00:00:00,52.5322243959914,0.2201,7.1148,5.4151,30,Total
24/04/2026 08:50:06,2003-10-31 00:00:00,52.56388770582,0.0603,6.5834,5.4786,30,Total
24/04/2026 08:50:06,2003-11-30 00:00:00,52.7469776207554,0.3483,6.1287,5.846,30,Total
24/04/2026 08:50:06,2003-12-31 00:00:00,53.0682251876893,0.609,6.4906,6.4906,30,Total
24/04/2026 08:50:06,2004-01-31 00:00:00,53.5385045265836,0.8862,6.1875,0.8862,30,Total
24/04/2026 08:50:06,2004-02-29 00:00:00,54.1806597351405,1.1994,6.2809,2.0962,30,Total
24/04/2026 08:50:06,2004-03-31 00:00:00,54.7139522923271,0.9843,6.2148,3.1012,30,Total
24/04/2026 08:50:06,2004-04-30 00:00:00,54.9635119145496,0.4561,5.4887,3.5714,30,Total
24/04/2026 08:50:06,2004-05-31 00:00:00,55.1728333143221,0.3808,5.3742,3.9659,30,Total
24/04/2026 08:50:06,2004-06-30 00:00:00,55.5057779415499,0.6035,6.0681,4.5932,30,Total
24/04/2026 08:50:06,2004-07-31 00:00:00,55.4886218343199,-0.0309,6.1873,4.5609,30,Total
24/04/2026 08:50:06,2004-08-31 00:00:00,55.5053626323916,0.0302,5.8922,4.5925,30,Total
24/04/2026 08:50:06,2004-09-30 00:00:00,55.6697873671553,0.2962,5.9726,4.9023,30,Total
24/04/2026 08:50:06,2004-10-31 00:00:00,55.6642508423761,-0.0099,5.8983,4.8919,30,Total
24/04/2026 08:50:06,2004-11-30 00:00:00,55.8188561330406,0.2777,5.8238,5.1832,30,Total
24/04/2026 08:50:06,2004-12-31 00:00:00,55.9856631369762,0.2988,5.4975,5.4975,30,Total
24/04/2026 08:50:06,2005-01-31 00:00:00,56.445903162217,0.8221,5.4305,0.8221,30,Total
24/04/2026 08:50:06,2005-02-28 00:00:00,57.02304259454,1.0225,5.2461,1.8529,30,Total
24/04/2026 08:50:06,2005-03-31 00:00:00,57.4641218606135,0.7735,5.0265,2.6408,30,Total
24/04/2026 08:50:06,2005-04-30 00:00:00,57.7162124257066,0.4387,5.0082,3.0911,30,Total
24/04/2026 08:50:06,2005-05-31 00:00:00,57.9516089586331,0.4079,5.0365,3.5115,30,Total
24/04/2026 08:50:06,2005-06-30 00:00:00,58.1839838556836,0.401,4.8251,3.9266,30,Total
24/04/2026 08:50:06,2005-07-31 00:00:00,58.2123002622953,0.0487,4.9085,3.9772,30,Total
24/04/2026 08:50:06,2005-08-31 00:00:00,58.2131957944803,0.0015,4.8785,3.9788,30,Total
24/04/2026 08:50:06,2005-09-30 00:00:00,58.4622381997511,0.4278,5.0161,4.4236,30,Total
24/04/2026 08:50:06,2005-10-31 00:00:00,58.5967488091411,0.2301,5.2682,4.6638,30,Total
24/04/2026 08:50:06,2005-11-30 00:00:00,58.6637315453885,0.1143,5.0966,4.7835,30,Total
24/04/2026 08:50:06,2005-12-31 00:00:00,58.7037122063605,0.0682,4.8549,4.8549,30,Total
24/04/2026 08:50:06,2006-01-31 00:00:00,59.0216003061031,0.5415,4.5631,0.5415,30,Total
24/04/2026 08:50:06,2006-02-28 00:00:00,59.4097908233651,0.6577,4.1856,1.2028,30,Total
24/04/2026 08:50:06,2006-03-31 00:00:00,59.8270508877125,0.7023,4.112,1.9136,30,Total
24/04/2026 08:50:06,2006-04-30 00:00:00,60.0949378587913,0.4478,4.1214,2.3699,30,Total
24/04/2026 08:50:06,2006-05-31 00:00:00,60.2919430735248,0.3278,4.0384,2.7055,30,Total
24/04/2026 08:50:06,2006-06-30 00:00:00,60.4754133976891,0.3043,3.9382,3.018,30,Total
24/04/2026 08:50:06,2006-07-31 00:00:00,60.7252431453642,0.4131,4.3169,3.4436,30,Total
24/04/2026 08:50:06,2006-08-31 00:00:00,60.9635000764936,0.3924,4.7245,3.8495,30,Total
24/04/2026 08:50:06,2006-09-30 00:00:00,61.1379725008939,0.2862,4.5769,4.1467,30,Total
24/04/2026 08:50:06,2006-10-31 00:00:00,61.0495667920639,-0.1446,4.1859,3.9961,30,Total
24/04/2026 08:50:06,2006-11-30 00:00:00,61.1942444488486,0.237,4.3136,4.2425,30,Total
24/04/2026 08:50:06,2006-12-31 00:00:00,61.3324118728275,0.2258,4.4779,4.4779,30,Total
24/04/2026 08:50:06,2007-01-31 00:00:00,61.8025523100032,0.7665,4.7118,0.7665,30,Total
24/04/2026 08:50:06,2007-02-28 00:00:00,62.5268849860127,1.172,5.2468,1.9475,30,Total
24/04/2026 08:50:06,2007-03-31 00:00:00,63.2853302488868,1.213,5.7805,3.1842,30,Total
24/04/2026 08:50:06,2007-04-30 00:00:00,63.8546793189985,0.8997,6.2563,4.1125,30,Total
24/04/2026 08:50:06,2007-05-31 00:00:00,64.0459811872908,0.2996,6.2264,4.4244,30,Total
24/04/2026 08:50:06,2007-06-30 00:00:00,64.1243894623823,0.1224,6.0338,4.5522,30,Total
24/04/2026 08:50:06,2007-07-31 00:00:00,64.2301676580038,0.165,5.7718,4.7247,30,Total
24/04/2026 08:50:06,2007-08-31 00:00:00,64.1444276057714,-0.1335,5.2178,4.5849,30,Total
24/04/2026 08:50:06,2007-09-30 00:00:00,64.1979291973408,0.0834,5.005,4.6721,30,Total
24/04/2026 08:50:06,2007-10-31 00:00:00,64.2017395716184,0.0059,5.1633,4.6783,30,Total
24/04/2026 08:50:06,2007-11-30 00:00:00,64.506122794731,0.4741,5.4121,5.1746,30,Total
24/04/2026 08:50:06,2007-12-31 00:00:00,64.8247179670406,0.4939,5.6941,5.6941,30,Total
24/04/2026 08:50:06,2008-01-31 00:00:00,65.5088794284642,1.0554,5.997,1.0554,30,Total
24/04/2026 08:50:06,2008-02-29 00:00:00,66.4985974486225,1.5108,6.352,2.5822,30,Total
24/04/2026 08:50:06,2008-03-31 00:00:00,67.0355887003131,0.8075,5.926,3.4105,30,Total
24/04/2026 08:50:06,2008-04-30 00:00:00,67.5122756662211,0.7111,5.728,4.1459,30,Total
24/04/2026 08:50:06,2008-05-31 00:00:00,68.1412861654181,0.9317,6.3943,5.1162,30,Total
24/04/2026 08:50:06,2008-06-30 00:00:00,68.7287790107581,0.8622,7.1804,6.0225,30,Total
24/04/2026 08:50:06,2008-07-31 00:00:00,69.0600128434532,0.4819,7.5196,6.5335,30,Total
24/04/2026 08:50:06,2008-08-31 00:00:00,69.1921237337067,0.1913,7.8693,6.7373,30,Total
24/04/2026 08:50:06,2008-09-30 00:00:00,69.0600993952778,-0.1908,7.5737,6.5336,30,Total
24/04/2026 08:50:06,2008-10-31 00:00:00,69.2991520447945,0.3462,7.9397,6.9024,30,Total
24/04/2026 08:50:06,2008-11-30 00:00:00,69.4925067269265,0.279,7.7301,7.2006,30,Total
24/04/2026 08:50:06,2008-12-31 00:00:00,69.7998585380227,0.4423,7.6748,7.6748,30,Total
24/04/2026 08:50:06,2009-01-31 00:00:00,70.2112086483477,0.589328,7.178156,0.589328,30,Total
24/04/2026 08:50:06,2009-02-28 00:00:00,70.7988934432986,0.837025,6.466748,1.431285,30,Total
24/04/2026 08:50:06,2009-03-31 00:00:00,71.1521072514473,0.498897,6.140795,1.937323,30,Total
24/04/2026 08:50:06,2009-04-30 00:00:00,71.3806389682866,0.321188,5.729867,2.264733,30,Total
24/04/2026 08:50:06,2009-05-31 00:00:00,71.3906873559217,0.014077,4.768623,2.279129,30,Total
24/04/2026 08:50:06,2009-06-30 00:00:00,71.3506871509893,-0.05603,3.814862,2.221822,30,Total
24/04/2026 08:50:06,2009-07-31 00:00:00,71.3229417072205,-0.038886,3.276757,2.182072,30,Total
24/04/2026 08:50:06,2009-08-31 00:00:00,71.3543921274806,0.044096,3.125021,2.22713,30,Total
24/04/2026 08:50:06,2009-09-30 00:00:00,71.2762086079335,-0.109571,3.208957,2.115119,30,Total
24/04/2026 08:50:06,2009-10-31 00:00:00,71.1851937803914,-0.127692,2.721595,1.984725,30,Total
24/04/2026 08:50:06,2009-11-30 00:00:00,71.1384502111257,-0.065666,2.368519,1.917757,30,Total
24/04/2026 08:50:06,2009-12-31 00:00:00,71.1971176902255,0.08247,2.001808,2.001808,30,Total
24/04/2026 08:50:06,2010-01-31 00:00:00,71.6853802646735,0.68579,2.099625,0.68579,30,Total
24/04/2026 08:50:06,2010-02-28 00:00:00,72.2792528170839,0.828443,2.090935,1.519914,30,Total
24/04/2026 08:50:06,2010-03-31 00:00:00,72.46095580883,0.25139,1.839508,1.775125,30,Total
24/04/2026 08:50:06,2010-04-30 00:00:00,72.7945760986885,0.460414,1.980841,2.243712,30,Total
24/04/2026 08:50:06,2010-05-31 00:00:00,72.8697575263198,0.103279,2.071797,2.349308,30,Total
24/04/2026 08:50:06,2010-06-30 00:00:00,72.9526057704129,0.113694,2.245134,2.465673,30,Total
24/04/2026 08:50:06,2010-07-31 00:00:00,72.9218617247213,-0.042142,2.241804,2.422492,30,Total
24/04/2026 08:50:06,2010-08-31 00:00:00,73.0037034548543,0.112232,2.311437,2.537442,30,Total
24/04/2026 08:50:06,2010-09-30 00:00:00,72.9046120856808,-0.135735,2.284639,2.398264,30,Total
24/04/2026 08:50:06,2010-10-31 00:00:00,72.8403019860168,-0.088212,2.325073,2.307936,30,Total
24/04/2026 08:50:06,2010-11-30 00:00:00,72.9816348335803,0.194032,2.590983,2.506446,30,Total
24/04/2026 08:50:06,2010-12-31 00:00:00,73.4549365063493,0.648522,3.171222,3.171222,30,Total
24/04/2026 08:50:06,2011-01-31 00:00:00,74.1222343219501,0.91,3.4,0.91,30,Total
24/04/2026 08:50:06,2011-02-28 00:00:00,74.5688766367491,0.602576,3.167747,1.516495,30,Total
24/04/2026 08:50:06,2011-03-31 00:00:00,74.7698834773726,0.269558,3.186444,1.790141,30,Total
24/04/2026 08:50:06,2011-04-30 00:00:00,74.8589948627723,0.119181,2.835952,1.911455,30,Total
24/04/2026 08:50:06,2011-05-31 00:00:00,75.0722027186682,0.284813,3.022441,2.201712,30,Total
24/04/2026 08:50:06,2011-06-30 00:00:00,75.3108644889771,0.31791,3.232591,2.526621,30,Total
24/04/2026 08:50:06,2011-07-31 00:00:00,75.4155154168832,0.138958,3.419624,2.66909,30,Total
24/04/2026 08:50:06,2011-08-31 00:00:00,75.392161082215,-0.030968,3.271693,2.637296,30,Total
24/04/2026 08:50:06,2011-09-30 00:00:00,75.6249345364577,0.308751,3.731345,2.95419,30,Total
24/04/2026 08:50:06,2011-10-31 00:00:00,75.7684451396076,0.189766,4.01995,3.149562,30,Total
24/04/2026 08:50:06,2011-11-30 00:00:00,75.8738778259293,0.139151,3.962973,3.293096,30,Total
24/04/2026 08:50:06,2011-12-31 00:00:00,76.1917107837836,0.418896,3.725787,3.725787,30,Total
24/04/2026 08:50:06,2012-01-31 00:00:00,76.748456093439,0.730716,3.543096,0.730716,30,Total
24/04/2026 08:50:06,2012-02-29 00:00:00,77.2172110034228,0.610767,3.551527,1.345947,30,Total
24/04/2026 08:50:06,2012-03-31 00:00:00,77.3114652423996,0.122064,3.399205,1.469653,30,Total
24/04/2026 08:50:06,2012-04-30 00:00:00,77.423080102192,0.14437,3.425219,1.616146,30,Total
24/04/2026 08:50:06,2012-05-31 00:00:00,77.6553831053882,0.300044,3.440928,1.921039,30,Total
24/04/2026 08:50:06,2012-06-30 00:00:00,77.7196701710989,0.082785,3.198483,2.005414,30,Total
24/04/2026 08:50:06,2012-07-31 00:00:00,77.702887493112,-0.021594,3.033026,1.983387,30,Total
24/04/2026 08:50:06,2012-08-31 00:00:00,77.7347553165261,0.041013,3.107212,2.025213,30,Total
24/04/2026 08:50:06,2012-09-30 00:00:00,77.9573289174406,0.286325,3.084161,2.317337,30,Total
24/04/2026 08:50:06,2012-10-31 00:00:00,78.0846976053051,0.163382,3.057015,2.484505,30,Total
24/04/2026 08:50:06,2012-11-30 00:00:00,77.9779450036584,-0.136714,2.773111,2.344394,30,Total
24/04/2026 08:50:06,2012-12-31 00:00:00,78.0472416052164,0.088867,2.435345,2.435345,30,Total
24/04/2026 08:50:06,2013-01-31 00:00:00,78.2798119418707,0.297986,1.995292,0.297986,30,Total
24/04/2026 08:50:06,2013-02-28 00:00:00,78.6274822452543,0.444138,1.826369,0.743448,30,Total
24/04/2026 08:50:06,2013-03-31 00:00:00,78.789250397402,0.20574,1.91147,0.950717,30,Total
24/04/2026 08:50:06,2013-04-30 00:00:00,78.9885380675097,0.252938,2.021953,1.20606,30,Total
24/04/2026 08:50:06,2013-05-31 00:00:00,79.2086889153344,0.278712,2.000255,1.488133,30,Total
24/04/2026 08:50:06,2013-06-30 00:00:00,79.3946985583523,0.234835,2.155219,1.726463,30,Total
24/04/2026 08:50:06,2013-07-31 00:00:00,79.4303334801318,0.044886,2.223146,1.772125,30,Total
24/04/2026 08:50:06,2013-08-31 00:00:00,79.4965819218674,0.083402,2.26646,1.857004,30,Total
24/04/2026 08:50:06,2013-09-30 00:00:00,79.729436343946,0.292911,2.273176,2.155355,30,Total
24/04/2026 08:50:06,2013-10-31 00:00:00,79.5224762733878,-0.259578,1.841306,1.890182,30,Total
24/04/2026 08:50:06,2013-11-30 00:00:00,79.3505152478978,-0.216242,1.760203,1.669852,30,Total
24/04/2026 08:50:06,2013-12-31 00:00:00,79.5596530740423,0.263562,1.937815,1.937815,30,Total
24/04/2026 08:50:06,2014-01-31 00:00:00,79.9465104140063,0.486248,2.129155,0.486248,30,Total
24/04/2026 08:50:06,2014-02-28 00:00:00,80.4507857740015,0.630766,2.318914,1.120081,30,Total
24/04/2026 08:50:06,2014-03-31 00:00:00,80.7679151492817,0.39419,2.511338,1.518687,30,Total
24/04/2026 08:50:06,2014-04-30 00:00:00,81.1375982340524,0.457711,2.720724,1.983349,30,Total
24/04/2026 08:50:06,2014-05-31 00:00:00,81.5301100605566,0.48376,2.930766,2.476704,30,Total
24/04/2026 08:50:06,2014-06-30 00:00:00,81.6060920925653,0.093196,2.785316,2.572207,30,Total
24/04/2026 08:50:06,2014-07-31 00:00:00,81.7295589683374,0.151296,2.894641,2.727395,30,Total
24/04/2026 08:50:06,2014-08-31 00:00:00,81.8956072478107,0.203168,3.017772,2.936104,30,Total
24/04/2026 08:50:06,2014-09-30 00:00:00,82.0068626383317,0.13585,2.856443,3.075943,30,Total
24/04/2026 08:50:06,2014-10-31 00:00:00,82.1420049364415,0.164794,3.294073,3.245806,30,Total
24/04/2026 08:50:06,2014-11-30 00:00:00,82.2502673090283,0.131799,3.654358,3.381883,30,Total
24/04/2026 08:50:06,2014-12-31 00:00:00,82.4696901443284,0.266775,3.65768,3.65768,30,Total
24/04/2026 08:50:06,2015-01-31 00:00:00,83.0010324934675,0.644288,3.820708,0.644288,30,Total
24/04/2026 08:50:06,2015-02-28 00:00:00,83.955218895637,1.149608,4.355996,1.801302,30,Total
24/04/2026 08:50:06,2015-03-31 00:00:00,84.4470545248436,0.585831,4.5552,2.397686,30,Total
24/04/2026 08:50:06,2015-04-30 00:00:00,84.9006154016208,0.537095,4.637822,2.947659,30,Total
24/04/2026 08:50:06,2015-05-31 00:00:00,85.1239526129877,0.263057,4.407994,3.21847,30,Total
24/04/2026 08:50:06,2015-06-30 00:00:00,85.2133117878853,0.104976,4.420282,3.326824,30,Total
24/04/2026 08:50:06,2015-07-31 00:00:00,85.371164167969,0.185244,4.455678,3.518231,30,Total
24/04/2026 08:50:06,2015-08-31 00:00:00,85.7809619294401,0.480017,4.744276,4.015137,30,Total
24/04/2026 08:50:06,2015-09-30 00:00:00,86.3947818854235,0.715564,5.35067,4.759432,30,Total
24/04/2026 08:50:06,2015-10-31 00:00:00,86.9840867350911,0.682111,5.89477,5.474007,30,Total
24/04/2026 08:50:06,2015-11-30 00:00:00,87.5086026580652,0.603002,6.393092,6.110017,30,Total
24/04/2026 08:50:06,2015-12-31 00:00:00,88.0521369484951,0.621121,6.769089,6.769089,30,Total
24/04/2026 08:50:06,2016-01-31 00:00:00,89.1885442573611,1.290607,7.45474,1.290607,30,Total
24/04/2026 08:50:06,2016-02-29 00:00:00,90.3298173143659,1.279619,7.592856,2.586741,30,Total
24/04/2026 08:50:06,2016-03-31 00:00:00,91.1822425027728,0.943681,7.975634,3.554832,30,Total
24/04/2026 08:50:06,2016-04-30 00:00:00,91.6345958419973,0.496098,7.931604,4.068565,30,Total
24/04/2026 08:50:06,2016-05-31 00:00:00,92.1017404692447,0.509791,8.197209,4.599097,30,Total
24/04/2026 08:50:06,2016-06-30 00:00:00,92.5435247138894,0.47967,8.602192,5.100828,30,Total
24/04/2026 08:50:06,2016-07-31 00:00:00,93.0247312206378,0.519978,8.965049,5.647329,30,Total
24/04/2026 08:50:06,2016-08-31 00:00:00,92.7271311477779,-0.319915,8.097566,5.309348,30,Total
24/04/2026 08:50:06,2016-09-30 00:00:00,92.6781435130601,-0.05283,7.272852,5.253713,30,Total
24/04/2026 08:50:06,2016-10-31 00:00:00,92.6226281955719,-0.059901,6.482268,5.190665,30,Total
24/04/2026 08:50:06,2016-11-30 00:00:00,92.72630611345,0.111936,5.962503,5.308411,30,Total
24/04/2026 08:50:06,2016-12-31 00:00:00,93.1128528440435,0.416869,5.747408,5.747408,30,Total
24/04/2026 08:50:06,2017-01-31 00:00:00,94.0664354774366,1.024114,5.469189,1.024114,30,Total
24/04/2026 08:50:06,2017-02-28 00:00:00,95.0124971760723,1.005739,5.18398,2.040153,30,Total
24/04/2026 08:50:06,2017-03-31 00:00:00,95.4550938910703,0.46583,4.686057,2.515487,30,Total
24/04/2026 08:50:06,2017-04-30 00:00:00,95.9072873886188,0.473723,4.662749,3.001126,30,Total
24/04/2026 08:50:06,2017-05-31 00:00:00,96.123383562661,0.225318,4.366522,3.233206,30,Total
24/04/2026 08:50:06,2017-06-30 00:00:00,96.2335800893279,0.114641,3.987373,3.351554,30,Total
24/04/2026 08:50:06,2017-07-31 00:00:00,96.1843551350912,-0.051151,3.396542,3.298688,30,Total
24/04/2026 08:50:06,2017-08-31 00:00:00,96.3190674660724,0.140057,3.873663,3.443365,30,Total
24/04/2026 08:50:06,2017-09-30 00:00:00,96.3578601334521,0.040275,3.970426,3.485026,30,Total
24/04/2026 08:50:06,2017-10-31 00:00:00,96.3739706388012,0.01672,4.050136,3.502329,30,Total
24/04/2026 08:50:06,2017-11-30 00:00:00,96.5482518115891,0.180838,4.121749,3.6895,30,Total
24/04/2026 08:50:06,2017-12-31 00:00:00,96.9198851044073,0.38492,4.088622,4.088622,30,Total
24/04/2026 08:50:06,2018-01-31 00:00:00,97.5276345666936,0.627064,3.679528,0.627064,30,Total
24/04/2026 08:50:06,2018-02-28 00:00:00,98.2164314367227,0.706258,3.372119,1.337751,30,Total
24/04/2026 08:50:06,2018-03-31 00:00:00,98.4522502587935,0.240101,3.139859,1.581064,30,Total
24/04/2026 08:50:06,2018-04-30 00:00:00,98.9068958253724,0.461793,3.127613,2.050158,30,Total
24/04/2026 08:50:06,2018-05-31 00:00:00,99.1577914168873,0.253668,3.156785,2.309027,30,Total
24/04/2026 08:50:06,2018-06-30 00:00:00,99.3111507800769,0.154662,3.198022,2.467261,30,Total
24/04/2026 08:50:06,2018-07-31 00:00:00,99.1844940507696,-0.127535,3.119155,2.336579,30,Total
24/04/2026 08:50:06,2018-08-31 00:00:00,99.3032640940607,0.119747,3.098241,2.459123,30,Total
24/04/2026 08:50:06,2018-09-30 00:00:00,99.4671129799915,0.164998,3.226776,2.628179,30,Total
24/04/2026 08:50:06,2018-10-31 00:00:00,99.5868378853474,0.120367,3.33375,2.751709,30,Total
24/04/2026 08:50:06,2018-11-30 00:00:00,99.7035425508244,0.117189,3.268097,2.872123,30,Total
24/04/2026 08:50:06,2018-12-31 00:00:00,100,0.297339,3.178001,3.178001,30,Total
24/04/2026 08:50:06,2018-12-31 00:00:00,100,,,,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2018-12-31 00:00:00,100,,,,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2018-12-31 00:00:00,100,,,,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2018-12-31 00:00:00,100,,,,,Bienes y servicios diversos
24/04/2026 08:50:06,2018-12-31 00:00:00,100,,,,,Educación
24/04/2026 08:50:06,2018-12-31 00:00:00,100,,,,,Información y comunicación
24/04/2026 08:50:06,2018-12-31 00:00:00,100,,,,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2018-12-31 00:00:00,100,,,,,Prendas de vestir y calzado
24/04/2026 08:50:06,2018-12-31 00:00:00,100,,,,,Recreación y cultura
24/04/2026 08:50:06,2018-12-31 00:00:00,100,,,,,Restaurantes y hoteles
24/04/2026 08:50:06,2018-12-31 00:00:00,100,,,,,Salud
24/04/2026 08:50:06,2018-12-31 00:00:00,100,,,,,Transporte
24/04/2026 08:50:06,2019-01-31 00:00:00,100.59854,0.59854,3.15,0.59854,30,Total
24/04/2026 08:50:06,2019-01-31 00:00:00,101.39572,1.39572,,1.39572,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2019-01-31 00:00:00,100.25122,0.25122,,0.25122,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2019-01-31 00:00:00,100.49251,0.49251,4.03,0.49251,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2019-01-31 00:00:00,100.77824,0.77824,,0.77824,,Bienes y servicios diversos
24/04/2026 08:50:06,2019-01-31 00:00:00,100.00039,0.00039,,0.00039,,Educación
24/04/2026 08:50:06,2019-01-31 00:00:00,101.44178,1.44178,1.69,1.44178,,Información y comunicación
24/04/2026 08:50:06,2019-01-31 00:00:00,100.46079,0.46079,,0.46079,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2019-01-31 00:00:00,99.8358,-0.1642,,-0.1642,,Prendas de vestir y calzado
24/04/2026 08:50:06,2019-01-31 00:00:00,100.46802,0.46802,,0.46802,,Recreación y cultura
24/04/2026 08:50:06,2019-01-31 00:00:00,101.14835,1.14835,,1.14835,,Restaurantes y hoteles
24/04/2026 08:50:06,2019-01-31 00:00:00,100.3671,0.3671,,0.3671,,Salud
24/04/2026 08:50:06,2019-01-31 00:00:00,100.36897,0.36897,,0.36897,,Transporte
24/04/2026 08:50:06,2019-02-28 00:00:00,101.17675,0.57477,3.01408,1.17675,30,Total
24/04/2026 08:50:06,2019-02-28 00:00:00,101.62418,0.22531,,1.62418,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2019-02-28 00:00:00,100.52537,0.27347,,0.52537,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2019-02-28 00:00:00,101.54306,1.0454,3.91473,1.54306,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2019-02-28 00:00:00,101.3531,0.57042,,1.3531,,Bienes y servicios diversos
24/04/2026 08:50:06,2019-02-28 00:00:00,104.47622,4.47581,,4.47622,,Educación
24/04/2026 08:50:06,2019-02-28 00:00:00,101.31958,-0.12047,1.33171,1.31958,,Información y comunicación
24/04/2026 08:50:06,2019-02-28 00:00:00,100.85516,0.39257,,0.85516,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2019-02-28 00:00:00,99.91678,0.08112,,-0.08322,,Prendas de vestir y calzado
24/04/2026 08:50:06,2019-02-28 00:00:00,101.00454,0.53403,,1.00454,,Recreación y cultura
24/04/2026 08:50:06,2019-02-28 00:00:00,101.90896,0.75197,,1.90896,,Restaurantes y hoteles
