periodo_predicho,fecha_pred_ini,fecha_pred_fin,dias_habiles_pred,fecha_train_ini,fecha_train_fin,mae_normalizado,mse_normalizado,rmse_normalizado,mape_normalizado,mae_escala_pesos,mse_escala_pesos,rmse_escala_pesos,mape_escala_pesos
1994-W52,1994-12-26,1995-01-08,10,1992-12-28,1994-12-25,0.11858,0.024955,0.157972,0.118504,3.2008,18.183,4.2642,0.003837
1995-W02,1995-01-09,1995-01-22,10,1993-01-11,1995-01-08,0.537694,0.320756,0.566353,0.373961,14.0239,218.1939,14.7714,0.016584
1995-W04,1995-01-23,1995-02-05,10,1993-01-25,1995-01-22,0.692399,0.495508,0.703923,0.36938,17.4045,313.0827,17.6941,0.020319
1995-W06,1995-02-06,1995-02-19,10,1993-02-08,1995-02-05,0.192368,0.051156,0.226178,0.130024,4.686,30.3552,5.5096,0.005529
1995-W08,1995-02-20,1995-03-05,10,1993-02-22,1995-02-19,0.279603,0.112019,0.334692,0.149221,6.4654,59.897,7.7393,0.007544
1995-W10,1995-03-06,1995-03-19,10,1993-03-08,1995-03-05,0.434673,0.202014,0.449459,0.201463,9.7903,102.4811,10.1233,0.011331
1995-W12,1995-03-20,1995-04-02,10,1993-03-22,1995-03-19,0.534854,0.342946,0.585616,0.219414,11.9297,170.6144,13.0619,0.01368
1995-W14,1995-04-03,1995-04-16,10,1993-04-05,1995-04-02,0.319591,0.136149,0.368984,0.134999,7.1419,67.9909,8.2457,0.008186
1995-W16,1995-04-17,1995-04-30,10,1993-04-19,1995-04-16,0.280969,0.098875,0.314444,0.115339,6.2737,49.2973,7.0212,0.007164
1995-W18,1995-05-01,1995-05-14,10,1993-05-03,1995-04-30,0.436822,0.220733,0.469823,0.170161,9.8466,112.1576,10.5904,0.011177
1995-W20,1995-05-15,1995-05-28,10,1993-05-17,1995-05-14,0.154549,0.030743,0.175337,0.073878,3.5492,16.2132,4.0266,0.004064
1995-W22,1995-05-29,1995-06-11,10,1993-05-31,1995-05-28,0.085629,0.012023,0.109651,0.043149,1.9814,6.4378,2.5373,0.00227
1995-W24,1995-06-12,1995-06-25,10,1993-06-14,1995-06-11,0.069305,0.006375,0.079841,0.035633,1.6038,3.4139,1.8477,0.001836
1995-W26,1995-06-26,1995-07-09,10,1993-06-28,1995-06-25,0.258242,0.109415,0.330779,0.110696,5.9919,58.9051,7.675,0.006771
1995-W28,1995-07-10,1995-07-23,10,1993-07-12,1995-07-09,0.716222,0.524859,0.724472,0.270831,16.8093,289.0999,17.0029,0.018798
1995-W30,1995-07-24,1995-08-06,10,1993-07-26,1995-07-23,0.635092,0.49992,0.70705,0.227195,15.5129,298.2721,17.2706,0.017178
1995-W32,1995-08-07,1995-08-20,10,1993-08-09,1995-08-06,1.229376,1.812612,1.346333,0.340746,31.5002,1190.0414,34.497,0.033882
1995-W34,1995-08-21,1995-09-03,10,1993-08-23,1995-08-20,1.814243,3.503587,1.871787,0.422167,50.9126,2759.1296,52.5274,0.053064
1995-W36,1995-09-04,1995-09-17,10,1993-09-06,1995-09-03,0.691368,0.547787,0.740126,0.191989,22.2548,567.5977,23.8243,0.023253
