periodo_predicho,fecha_pred_ini,fecha_pred_fin,dias_habiles_pred,fecha_train_ini,fecha_train_fin,mae_normalizado,mse_normalizado,rmse_normalizado,mape_normalizado,mae_escala_pesos,mse_escala_pesos,rmse_escala_pesos,mape_escala_pesos
1995-W40,1995-10-02,1995-10-08,5,1993-10-04,1995-10-01,0.30074,0.103972,0.322448,0.093785,11.8428,161.2289,12.6976,0.012168
1995-W41,1995-10-09,1995-10-15,5,1993-10-11,1995-10-08,0.285456,0.097289,0.311911,0.087611,11.7283,164.2297,12.8152,0.011938
1995-W42,1995-10-16,1995-10-22,5,1993-10-18,1995-10-15,0.360689,0.144328,0.379906,0.111333,15.5041,266.6724,16.3301,0.015669
1995-W43,1995-10-23,1995-10-29,5,1993-10-25,1995-10-22,0.261881,0.074213,0.27242,0.083542,11.7691,149.8851,12.2428,0.011855
1995-W44,1995-10-30,1995-11-05,5,1993-11-01,1995-10-29,0.293436,0.090475,0.300791,0.096753,13.7498,198.6534,14.0944,0.01381
1995-W45,1995-11-06,1995-11-12,5,1993-11-08,1995-11-05,0.199399,0.04157,0.203887,0.067654,9.7154,98.6854,9.9341,0.009727
1995-W46,1995-11-13,1995-11-19,5,1993-11-15,1995-11-12,0.193887,0.040461,0.201148,0.068163,9.7951,103.2644,10.1619,0.009788
1995-W47,1995-11-20,1995-11-26,5,1993-11-22,1995-11-19,0.143463,0.030091,0.173467,0.052176,7.4946,82.12,9.062,0.007476
1995-W48,1995-11-27,1995-12-03,5,1993-11-29,1995-11-26,0.098834,0.015838,0.125851,0.037642,5.3268,46.0082,6.7829,0.005315
1995-W49,1995-12-04,1995-12-10,5,1993-12-06,1995-12-03,0.208318,0.083033,0.288155,0.099129,11.5395,254.7846,15.962,0.011783
1995-W50,1995-12-11,1995-12-17,5,1993-12-13,1995-12-10,0.245329,0.083766,0.289423,0.119224,13.8423,266.6771,16.3303,0.014115
1995-W51,1995-12-18,1995-12-24,5,1993-12-20,1995-12-17,0.181637,0.033908,0.18414,0.086465,10.4061,111.2927,10.5495,0.01055
1995-W52,1995-12-25,1995-12-31,5,1993-12-27,1995-12-24,0.124953,0.019156,0.138407,0.060926,7.2654,64.7649,8.0477,0.007361
1996-W01,1996-01-01,1996-01-07,5,1994-01-03,1995-12-31,0.077704,0.007911,0.088945,0.03773,4.5815,27.5031,5.2443,0.004623
1996-W02,1996-01-08,1996-01-14,5,1994-01-10,1996-01-07,0.11174,0.017845,0.133587,0.050888,6.6874,63.9188,7.9949,0.006669
1996-W03,1996-01-15,1996-01-21,5,1994-01-17,1996-01-14,0.261722,0.069026,0.262728,0.115758,15.951,256.3946,16.0123,0.015779
1996-W04,1996-01-22,1996-01-28,5,1994-01-24,1996-01-21,0.455811,0.216374,0.46516,0.190618,28.3299,835.8488,28.9111,0.027676
1996-W05,1996-01-29,1996-02-04,5,1994-01-31,1996-01-28,0.262478,0.077878,0.279067,0.111206,16.6813,314.5508,17.7356,0.016244
1996-W06,1996-02-05,1996-02-11,5,1994-02-07,1996-02-04,0.058546,0.008006,0.089478,0.026487,3.8023,33.771,5.8113,0.003719
1996-W07,1996-02-12,1996-02-18,5,1994-02-14,1996-02-11,0.146422,0.036592,0.19129,0.065978,9.6862,160.1324,12.6543,0.009425
1996-W08,1996-02-19,1996-02-25,5,1994-02-21,1996-02-18,0.12071,0.016081,0.126809,0.054002,8.1327,72.9929,8.5436,0.007869
1996-W09,1996-02-26,1996-03-03,5,1994-02-28,1996-02-25,0.230441,0.064649,0.254262,0.102828,15.8188,304.6407,17.454,0.015227
1996-W10,1996-03-04,1996-03-10,5,1994-03-07,1996-03-03,0.075353,0.015366,0.12396,0.034334,5.2713,75.1957,8.6715,0.005065
1996-W11,1996-03-11,1996-03-17,5,1994-03-14,1996-03-10,0.108509,0.014569,0.120704,0.049984,7.7282,73.9038,8.5967,0.007403
1996-W12,1996-03-18,1996-03-24,5,1994-03-21,1996-03-17,0.090103,0.010896,0.104384,0.042115,6.5296,57.2221,7.5645,0.00624
1996-W13,1996-03-25,1996-03-31,5,1994-03-28,1996-03-24,0.090909,0.010973,0.104753,0.04319,6.7001,59.6048,7.7204,0.006389
1996-W14,1996-04-01,1996-04-07,5,1994-04-04,1996-03-31,0.056619,0.004553,0.067477,0.028684,4.2396,25.5292,5.0526,0.004063
1996-W15,1996-04-08,1996-04-14,5,1994-04-11,1996-04-07,0.067934,0.006539,0.080861,0.034554,5.1558,37.6607,6.1368,0.004924
1996-W16,1996-04-15,1996-04-21,5,1994-04-18,1996-04-14,0.109013,0.013855,0.117707,0.054864,8.3902,82.0721,9.0594,0.007968
1996-W17,1996-04-22,1996-04-28,5,1994-04-25,1996-04-21,0.070723,0.005886,0.076718,0.036289,5.5213,35.8714,5.9893,0.005237
1996-W18,1996-04-29,1996-05-05,5,1994-05-02,1996-04-28,0.114896,0.015977,0.1264,0.057789,9.0993,100.2064,10.0103,0.00857
1996-W19,1996-05-06,1996-05-12,5,1994-05-09,1996-05-05,0.101913,0.010978,0.104778,0.052532,8.1912,70.9203,8.4214,0.007711
1996-W20,1996-05-13,1996-05-19,5,1994-05-16,1996-05-12,0.108583,0.014558,0.120657,0.056273,8.8536,96.7884,9.8381,0.008307
1996-W21,1996-05-20,1996-05-26,5,1994-05-23,1996-05-19,0.103867,0.012442,0.111542,0.054619,8.589,85.0772,9.2237,0.008043
1996-W22,1996-05-27,1996-06-02,5,1994-05-30,1996-05-26,0.073718,0.006015,0.077555,0.039056,6.1789,42.2572,6.5006,0.005769
1996-W23,1996-06-03,1996-06-09,5,1994-06-06,1996-06-02,0.078514,0.006458,0.080362,0.042055,6.6678,46.5764,6.8247,0.006211
1996-W24,1996-06-10,1996-06-16,5,1994-06-13,1996-06-09,0.07712,0.009013,0.094936,0.042707,6.6309,66.6323,8.1629,0.006182
1996-W25,1996-06-17,1996-06-23,5,1994-06-20,1996-06-16,0.029293,0.001362,0.036905,0.016867,2.5453,10.2829,3.2067,0.002378
1996-W26,1996-06-24,1996-06-30,5,1994-06-27,1996-06-23,0.029418,0.000886,0.029772,0.017441,2.5782,6.8082,2.6092,0.00241
1996-W27,1996-07-01,1996-07-07,5,1994-07-04,1996-06-30,0.030627,0.001099,0.033153,0.018615,2.7022,8.556,2.9251,0.002527
1996-W28,1996-07-08,1996-07-14,5,1994-07-11,1996-07-07,0.068971,0.004929,0.070205,0.044038,6.1206,38.8138,6.2301,0.005743
1996-W29,1996-07-15,1996-07-21,5,1994-07-18,1996-07-14,0.094736,0.00963,0.098135,0.063322,8.4479,76.5807,8.751,0.007951
1996-W30,1996-07-22,1996-07-28,5,1994-07-25,1996-07-21,0.113475,0.013383,0.115687,0.078246,10.1503,107.0847,10.3482,0.009565
1996-W31,1996-07-29,1996-08-04,5,1994-08-01,1996-07-28,0.105961,0.011892,0.109051,0.075947,9.4952,95.4951,9.7722,0.008968
1996-W32,1996-08-05,1996-08-11,5,1994-08-08,1996-08-04,0.241486,0.061008,0.246998,0.196716,21.6509,490.4065,22.1451,0.020692
1996-W33,1996-08-12,1996-08-18,5,1994-08-15,1996-08-11,0.286558,0.100571,0.317129,0.273829,25.6446,805.4514,28.3805,0.02482
1996-W34,1996-08-19,1996-08-25,5,1994-08-22,1996-08-18,0.222746,0.051037,0.225914,0.19819,19.8674,406.0214,20.15,0.019084
1996-W35,1996-08-26,1996-09-01,5,1994-08-29,1996-08-25,0.194889,0.039979,0.199948,0.174285,17.3229,315.8645,17.7726,0.016622
1996-W36,1996-09-02,1996-09-08,5,1994-09-05,1996-09-01,0.179838,0.034535,0.185837,0.161878,15.9214,270.6846,16.4525,0.015261
1996-W37,1996-09-09,1996-09-15,5,1994-09-12,1996-09-08,0.106875,0.014794,0.12163,0.09882,9.423,115.0046,10.724,0.009039
1996-W38,1996-09-16,1996-09-22,5,1994-09-19,1996-09-15,0.153735,0.026364,0.162371,0.156134,13.5063,203.4897,14.265,0.013041
1996-W39,1996-09-23,1996-09-29,5,1994-09-26,1996-09-22,0.172067,0.038708,0.196744,0.196738,15.0732,297.045,17.235,0.014663
1996-W40,1996-09-30,1996-10-06,5,1994-10-03,1996-09-29,0.216449,0.049538,0.222572,0.278873,18.8877,377.214,19.422,0.018503
1996-W41,1996-10-07,1996-10-13,5,1994-10-10,1996-10-06,0.32942,0.110836,0.33292,0.494947,28.6055,835.7545,28.9094,0.028255
1996-W42,1996-10-14,1996-10-20,5,1994-10-17,1996-10-13,0.232089,0.056572,0.237849,0.338161,20.0118,420.5958,20.5084,0.019706
1996-W43,1996-10-21,1996-10-27,5,1994-10-24,1996-10-20,0.219609,0.053412,0.231111,0.333474,18.7981,391.3508,19.7826,0.01853
1996-W44,1996-10-28,1996-11-03,5,1994-10-31,1996-10-27,0.28384,0.082392,0.287041,0.54775,24.1268,595.3054,24.3989,0.024029
1996-W45,1996-11-04,1996-11-10,5,1994-11-07,1996-11-03,0.261234,0.072501,0.269261,0.532248,22.0046,514.4125,22.6807,0.021945
1996-W46,1996-11-11,1996-11-17,5,1994-11-14,1996-11-10,0.255152,0.068165,0.261084,0.601995,21.2607,473.2776,21.7549,0.021296
1996-W47,1996-11-18,1996-11-24,5,1994-11-21,1996-11-17,0.294788,0.089598,0.299329,0.833791,24.2655,607.0941,24.6393,0.024416
1996-W48,1996-11-25,1996-12-01,5,1994-11-28,1996-11-24,0.210691,0.044942,0.211995,0.605334,17.1222,296.8097,17.2282,0.017217
1996-W49,1996-12-02,1996-12-08,5,1994-12-05,1996-12-01,0.093746,0.010883,0.104323,0.245748,7.5159,69.9529,8.3638,0.007526
1996-W50,1996-12-09,1996-12-15,5,1994-12-12,1996-12-08,0.092628,0.008906,0.094371,0.246851,7.3249,55.6918,7.4627,0.007331
1996-W51,1996-12-16,1996-12-22,5,1994-12-19,1996-12-15,0.036715,0.001568,0.039596,0.094678,2.8598,9.5121,3.0842,0.002856
1996-W52,1996-12-23,1996-12-29,5,1994-12-26,1996-12-22,0.029368,0.001439,0.03794,0.07405,2.2513,8.4589,2.9084,0.002244
1996-W01,1996-12-30,1997-01-05,5,1995-01-02,1996-12-29,0.067772,0.006314,0.079463,0.161333,5.1098,35.8957,5.9913,0.005079
1997-W02,1997-01-06,1997-01-12,5,1995-01-09,1997-01-05,0.261028,0.070253,0.265053,0.442862,19.3683,386.7903,19.667,0.018987
1997-W03,1997-01-13,1997-01-19,5,1995-01-16,1997-01-12,0.246399,0.067466,0.259743,0.425897,18.0099,360.4386,18.9852,0.017645
1997-W04,1997-01-20,1997-01-26,5,1995-01-23,1997-01-19,0.217837,0.078119,0.279498,0.278608,15.7007,405.8178,20.1449,0.015116
1997-W05,1997-01-27,1997-02-02,5,1995-01-30,1997-01-26,0.421132,0.219436,0.46844,0.398764,29.9967,1113.3167,33.3664,0.028348
1997-W06,1997-02-03,1997-02-09,5,1995-02-06,1997-02-02,0.695903,0.498142,0.705792,0.564729,49.0532,2475.0872,49.7502,0.045843
1997-W07,1997-02-10,1997-02-16,5,1995-02-13,1997-02-09,0.386053,0.177667,0.421506,0.304003,26.9191,863.8428,29.3912,0.025071
1997-W08,1997-02-17,1997-02-23,5,1995-02-20,1997-02-16,0.351369,0.157563,0.396943,0.274649,24.2153,748.3595,27.3562,0.022517
1997-W09,1997-02-24,1997-03-02,5,1995-02-27,1997-02-23,0.297491,0.113761,0.337284,0.226888,20.2773,528.5231,22.9896,0.018794
1997-W10,1997-03-03,1997-03-09,5,1995-03-06,1997-03-02,0.128418,0.021962,0.148197,0.111286,8.6657,100.0103,10.0005,0.0081
1997-W11,1997-03-10,1997-03-16,5,1995-03-13,1997-03-09,0.291144,0.095349,0.308786,0.291613,19.4071,423.6622,20.5831,0.018305
1997-W12,1997-03-17,1997-03-23,5,1995-03-20,1997-03-16,0.150286,0.031802,0.178331,0.152268,9.8836,137.5454,11.728,0.009322
1997-W13,1997-03-24,1997-03-30,5,1995-03-27,1997-03-23,0.111339,0.015293,0.123666,0.114817,7.2176,64.2667,8.0167,0.006808
1997-W14,1997-03-31,1997-04-06,5,1995-04-03,1997-03-30,0.102758,0.012202,0.110464,0.105499,6.5719,49.9105,7.0647,0.006192
1997-W15,1997-04-07,1997-04-13,5,1995-04-10,1997-04-06,0.123878,0.020348,0.142647,0.127694,7.8088,80.8551,8.9919,0.007353
1997-W16,1997-04-14,1997-04-20,5,1995-04-17,1997-04-13,0.185644,0.037982,0.194889,0.215814,11.4987,145.7178,12.0714,0.010887
1997-W17,1997-04-21,1997-04-27,5,1995-04-24,1997-04-20,0.08622,0.012288,0.11085,0.099777,5.2439,45.4545,6.742,0.00496
1997-W18,1997-04-28,1997-05-04,5,1995-05-01,1997-04-27,0.094851,0.014954,0.122285,0.112937,5.6673,53.3841,7.3064,0.005361
1997-W19,1997-05-05,1997-05-11,5,1995-05-08,1997-05-04,0.216436,0.05201,0.228057,0.186867,12.6968,178.9838,13.3785,0.011799
1997-W20,1997-05-12,1997-05-18,5,1995-05-15,1997-05-11,0.222744,0.051181,0.226233,0.195859,12.846,170.23,13.0472,0.011944
1997-W21,1997-05-19,1997-05-25,5,1995-05-22,1997-05-18,0.158247,0.030551,0.174789,0.137044,8.9425,97.5599,9.8772,0.008302
1997-W22,1997-05-26,1997-06-01,5,1995-05-29,1997-05-25,0.099606,0.012277,0.1108,0.087657,5.4925,37.3291,6.1098,0.005103
1997-W23,1997-06-02,1997-06-08,5,1995-06-05,1997-06-01,0.12207,0.015781,0.125621,0.105799,6.5619,45.6,6.7528,0.006089
1997-W24,1997-06-09,1997-06-15,5,1995-06-12,1997-06-08,0.033343,0.001436,0.037891,0.028706,1.7415,3.9167,1.9791,0.001615
1997-W25,1997-06-16,1997-06-22,5,1995-06-19,1997-06-15,0.116998,0.019457,0.139488,0.091281,5.9211,49.8333,7.0593,0.00546
1997-W26,1997-06-23,1997-06-29,5,1995-06-26,1997-06-22,0.171856,0.033831,0.183932,0.128654,8.4084,80.9866,8.9993,0.007736
1997-W27,1997-06-30,1997-07-06,5,1995-07-03,1997-06-29,0.323669,0.114226,0.337973,0.212124,15.2832,254.6759,15.9586,0.013944
1997-W28,1997-07-07,1997-07-13,5,1995-07-10,1997-07-06,0.32228,0.10946,0.330847,0.196814,14.73,228.6611,15.1215,0.013384
1997-W29,1997-07-14,1997-07-20,5,1995-07-17,1997-07-13,0.238367,0.070026,0.264625,0.146176,10.5876,138.1537,11.7539,0.009624
1997-W30,1997-07-21,1997-07-27,5,1995-07-24,1997-07-20,0.305437,0.097802,0.312733,0.16739,13.1262,180.6271,13.4398,0.011846
1997-W31,1997-07-28,1997-08-03,5,1995-07-31,1997-07-27,0.238407,0.063703,0.252395,0.129502,9.9193,110.2784,10.5014,0.00895
1997-W32,1997-08-04,1997-08-10,5,1995-08-07,1997-08-03,0.388036,0.156552,0.395667,0.192596,15.6463,254.5302,15.954,0.014034
1997-W33,1997-08-11,1997-08-17,5,1995-08-14,1997-08-10,0.368411,0.163702,0.404601,0.165054,14.5378,254.9087,15.9659,0.012937
1997-W34,1997-08-18,1997-08-24,5,1995-08-21,1997-08-17,0.708834,0.555432,0.745273,0.272754,27.6622,845.8936,29.0842,0.02428
1997-W35,1997-08-25,1997-08-31,5,1995-08-28,1997-08-24,1.041449,1.191938,1.091759,0.347311,40.9348,1841.4642,42.9123,0.035364
1997-W36,1997-09-01,1997-09-07,5,1995-09-04,1997-08-31,1.231215,1.555554,1.247219,0.372079,49.4886,2513.2046,50.1319,0.042151
1997-W37,1997-09-08,1997-09-14,5,1995-09-11,1997-09-07,1.974437,4.081891,2.020369,0.45158,81.6273,6976.6392,83.5263,0.066564
1997-W38,1997-09-15,1997-09-21,5,1995-09-18,1997-09-14,1.632897,2.796852,1.672379,0.370935,72.0749,5449.0337,73.8176,0.058122
1997-W39,1997-09-22,1997-09-28,5,1995-09-25,1997-09-21,1.307577,1.898946,1.378023,0.313233,61.9285,4259.5068,65.2649,0.049699
1997-W40,1997-09-29,1997-10-05,5,1995-10-02,1997-09-28,1.068345,1.320035,1.148928,0.280355,54.1013,3385.1479,58.182,0.043497
1997-W41,1997-10-06,1997-10-12,5,1995-10-09,1997-10-05,0.504836,0.289696,0.538234,0.137912,26.9881,827.9134,28.7735,0.021605
1997-W42,1997-10-13,1997-10-19,5,1995-10-16,1997-10-12,0.494124,0.294832,0.542984,0.131963,27.8485,936.4969,30.6022,0.021978
1997-W43,1997-10-20,1997-10-26,5,1995-10-23,1997-10-19,0.29029,0.114619,0.338555,0.083402,17.2946,406.8306,20.17,0.01366
1997-W44,1997-10-27,1997-11-02,5,1995-10-30,1997-10-26,0.336272,0.130357,0.36105,0.095291,21.0342,510.0438,22.5841,0.016405
1997-W45,1997-11-03,1997-11-09,5,1995-11-06,1997-11-02,0.24853,0.076099,0.27586,0.074029,16.3423,329.0372,18.1394,0.01272
1997-W46,1997-11-10,1997-11-16,5,1995-11-13,1997-11-09,0.431934,0.18914,0.434902,0.130137,29.7423,896.8019,29.9467,0.022961
1997-W47,1997-11-17,1997-11-23,5,1995-11-20,1997-11-16,0.269157,0.085126,0.291763,0.084887,19.3961,442.0597,21.0252,0.014942
1997-W48,1997-11-24,1997-11-30,5,1995-11-27,1997-11-23,0.151267,0.035071,0.187273,0.049634,11.3625,197.8842,14.0671,0.008731
1997-W49,1997-12-01,1997-12-07,5,1995-12-04,1997-11-30,0.127709,0.022528,0.150094,0.04331,9.9598,137.0226,11.7057,0.00763
1997-W50,1997-12-08,1997-12-14,5,1995-12-11,1997-12-07,0.067844,0.005565,0.074598,0.024636,5.47,36.1756,6.0146,0.004206
1997-W51,1997-12-15,1997-12-21,5,1995-12-18,1997-12-14,0.119616,0.019415,0.139337,0.046969,9.9228,133.6037,11.5587,0.007675
1997-W52,1997-12-22,1997-12-28,5,1995-12-25,1997-12-21,0.098251,0.011629,0.107837,0.041467,8.3543,84.0801,9.1695,0.006497
1997-W01,1997-12-29,1998-01-04,5,1996-01-01,1997-12-28,0.051174,0.004089,0.063948,0.021816,4.4396,30.7783,5.5478,0.003439
1998-W02,1998-01-05,1998-01-11,5,1996-01-08,1998-01-04,0.188581,0.040257,0.20064,0.074074,16.6946,315.4954,17.7622,0.01269
1998-W03,1998-01-12,1998-01-18,5,1996-01-15,1998-01-11,0.199977,0.04008,0.200199,0.081016,18.1458,330.005,18.166,0.013777
1998-W04,1998-01-19,1998-01-25,5,1996-01-22,1998-01-18,0.259358,0.071708,0.267783,0.103491,24.1106,619.7032,24.8938,0.01814
1998-W05,1998-01-26,1998-02-01,5,1996-01-29,1998-01-25,0.291449,0.08729,0.295449,0.11648,27.8026,794.3499,28.1842,0.020784
1998-W06,1998-02-02,1998-02-08,5,1996-02-05,1998-02-01,0.25177,0.070381,0.265293,0.101498,24.6538,674.8592,25.9781,0.018332
1998-W07,1998-02-09,1998-02-15,5,1996-02-12,1998-02-08,0.1428,0.02662,0.163156,0.058906,14.3396,268.4274,16.3838,0.010634
1998-W08,1998-02-16,1998-02-22,5,1996-02-19,1998-02-15,0.235648,0.061112,0.247208,0.10028,24.2433,646.8185,25.4326,0.017959
1998-W09,1998-02-23,1998-03-01,5,1996-02-26,1998-02-22,0.073985,0.007243,0.085106,0.034188,7.7891,80.2813,8.96,0.005817
1998-W10,1998-03-02,1998-03-08,5,1996-03-04,1998-03-01,0.072996,0.008636,0.092932,0.033122,7.8362,99.5273,9.9763,0.005801
1998-W11,1998-03-09,1998-03-15,5,1996-03-11,1998-03-08,0.066036,0.005559,0.074561,0.030292,7.2306,66.653,8.1641,0.005333
1998-W12,1998-03-16,1998-03-22,5,1996-03-18,1998-03-15,0.095974,0.012034,0.109701,0.044629,10.7205,150.1567,12.2538,0.007881
1998-W13,1998-03-23,1998-03-29,5,1996-03-25,1998-03-22,0.10198,0.012184,0.110381,0.048234,11.6134,158.0043,12.57,0.008515
1998-W14,1998-03-30,1998-04-05,5,1996-04-01,1998-03-29,0.030264,0.001242,0.035236,0.014993,3.5113,16.7126,4.0881,0.002581
1998-W15,1998-04-06,1998-04-12,5,1996-04-08,1998-04-05,0.017512,0.000353,0.018785,0.009064,2.0654,4.9083,2.2155,0.001522
1998-W16,1998-04-13,1998-04-19,5,1996-04-15,1998-04-12,0.022879,0.000591,0.024317,0.011914,2.7394,8.4766,2.9115,0.002011
1998-W17,1998-04-20,1998-04-26,5,1996-04-22,1998-04-19,0.021114,0.000799,0.028262,0.011633,2.5664,11.8014,3.4353,0.001893
1998-W18,1998-04-27,1998-05-03,5,1996-04-29,1998-04-26,0.036398,0.001711,0.041364,0.019572,4.4839,25.9656,5.0956,0.00328
1998-W19,1998-05-04,1998-05-10,5,1996-05-06,1998-05-03,0.118625,0.018241,0.135059,0.06207,14.819,284.6636,16.872,0.010741
1998-W20,1998-05-11,1998-05-17,5,1996-05-13,1998-05-10,0.169042,0.030076,0.173426,0.088448,21.4293,483.3438,21.9851,0.015459
1998-W21,1998-05-18,1998-05-24,5,1996-05-20,1998-05-17,0.1462,0.022175,0.148912,0.076913,18.8167,367.3264,19.1658,0.013521
1998-W22,1998-05-25,1998-05-31,5,1996-05-27,1998-05-24,0.135756,0.01925,0.138743,0.072145,17.7362,328.571,18.1265,0.012705
1998-W23,1998-06-01,1998-06-07,5,1996-06-03,1998-05-31,0.098974,0.011541,0.10743,0.053746,13.1228,202.8913,14.244,0.00939
1998-W24,1998-06-08,1998-06-14,5,1996-06-10,1998-06-07,0.083056,0.008308,0.091148,0.049713,11.1673,150.1919,12.2553,0.008086
